,,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,wage,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,emp,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab,estab
20125,"Montgomery County, Kansas",0.7192989228004508,0.559102217427442,0.5325644409928048,0.5426425986323611,0.615058809060467,0.6297713549836012,0.7496194979423507,0.8413882861083919,0.6730202647494872,0.696974628108935,0.7228983813131583,0.8274850593728339,0.8357966291233251,0.8913161344615107,0.8462172119980872,0.6706113974706583,0.5049817015275777,0.4847703413230663,0.5457439693246476,0.4963894137705232,1.1614003921150822,1.056297984377434,1.0796705493229433,1.1130070750582228,1.1827207781043088,1.1285592266532367,1.2165684429332728,1.1946030722224317,1.1537806433539268,1.1686724500344434,1.1782918201643002,1.2673128352387732,1.3920500215007705,1.2934426206493277,1.2492034538430652,1.137711985769618,1.0477973156032403,0.9324349064017596,0.9813269971179222,1.008712908672881,0.5178902963305944,0.4148050875767343,0.5861104214261993,0.5743057196341577,0.4434363375987176,0.4802575549913425,0.3776695831680523,0.3480577624919635,0.3307521497699446,0.3928395233284766,0.3663492274626098,0.2773432150902608,0.1102365573627502,0.1018183358161809,0.1313436585688573,0.2147107524273497,2.44925055132921,2.1119678786478944,2.100518153256138,2.079464348755898
20127,"Morris County, Kansas",-0.0191945124281304,-0.1336186525573897,0.0329062868222665,-0.0740664994194948,-0.3834948659700328,-0.4532122971642918,-0.4041399641564104,-0.4917925933401386,-0.5555582591930733,-0.5215626230571246,-0.4807527588844618,-0.4777008626684851,-0.5930926969368345,-0.5672453007286604,-0.5572376727599976,-0.5740572428093743,-0.4722904977995076,-0.4437153910561114,-0.4075277432683497,-0.4137772412532917,0.196766590009068,0.0782569635816869,0.2876247690094577,0.2174639234351822,-0.1336484950286306,-0.3017875900156301,-0.3138843063909102,-0.3072269020352293,-0.4117023828282477,-0.3756264473074197,-0.3461016729188739,-0.2979277925971318,-0.3911311814537293,-0.3553174837302175,-0.2830807722824755,-0.263019258695928,-0.1798067493226796,-0.1019248569945699,-0.0823577268185058,-0.1507314781665943,0.2723645107789899,0.2369619121029043,0.2417627237311398,0.1580635231401783,-0.0488657022292346,-0.2076617168236638,-0.0712107974304094,0.024658313228447,-0.2282863302589524,-0.1003895296515777,0.0312200688059872,0.0221916807960131,-0.2266000479390681,-0.1632803924927639,-0.1594881866726371,-0.0816024087176016,-0.056260921845378,-0.0355233674124379,-0.0647371773167866,-0.235194857367694
20129,"Morton County, Kansas",1.828105195709767,1.784309822900479,1.2289720624722118,1.3048142235335554,1.375310303413568,1.448903096068396,1.4981809537149715,1.553232661380646,1.674142306686646,1.4320982904965602,1.392601760076324,1.295615081183289,1.2880993530148024,1.0672644855537805,0.9190260300275208,0.7595525482156351,0.7738583765110177,0.5420901831268807,0.4805813738221892,0.5208344255159378,1.2592624499946066,1.2723657494428289,1.0118713729424549,1.052158489511445,1.1018819336566574,1.1516365043564627,1.175058994991754,1.2264572770431603,1.2933738595434852,1.241077983175436,1.1814216341031465,1.0719826301335065,1.0535048915397545,0.9289271434990034,0.7469675288291662,0.709531787385211,0.803260052044272,0.3993785830788281,0.4528888432614436,0.5016055108967177,0.7548427082384427,0.7067443273230232,0.71931244726644,0.8460477597941282,0.8016447362141739,0.5641406763614842,0.5747180587506584,0.7526612391301997,0.9172270341056604,0.8637038671522806,0.7735609306713345,0.7710556360641267,0.6159356407514676,0.6038854497712233,0.6651929068143819,0.7330719295335623,0.8276177113718167,0.8169206662545612,0.6845255219841692,0.6575535890204567
20131,"Nemaha County, Kansas",0.9273213701361464,0.8227837509247392,0.840649663222127,0.805693349114177,0.8855157184209352,0.9333099337922514,0.9617761852869436,1.244801288752432,1.238558326964297,1.26433718150984,1.3959657449200291,1.423202082302095,1.462315442850653,1.3974916807107831,1.58096660526479,1.5553914626202046,1.6355318749284282,1.3840331234440604,1.37719236758592,1.1861193998343027,1.2241756376354571,1.1029843503420111,1.166650106508283,1.1746890811396566,1.2662682664596692,1.295230645209705,1.319650341947054,1.537349665751037,1.5516862236275262,1.6752587692583767,1.8082004762964248,1.8395860015918064,1.892458269229488,1.7828673426157615,1.800292363987,1.849930430770785,1.8852461447394933,1.724600567190658,1.6265120490267462,1.4999775968069595,1.118865655687029,1.1113498180721766,1.1916424195015327,1.1255609788432055,1.0765176202443922,1.0996578808740023,1.1109889343284167,1.2292763876134567,1.2095092668398408,1.2572360312719253,1.3574341354257506,1.3481557081619726,1.2036445431376173,1.1360070277662673,1.079503245714025,1.1135178378110269,1.1628133113453631,1.1299518089730451,1.0225005534364155,0.984236931947268
20133,"Neosho County, Kansas",0.9439474881308588,1.0941794133817944,1.1489412036597533,1.3196605243332735,1.2619643819458823,1.172443358336575,1.4110008910182157,1.4593352471160783,1.362160214046446,1.0340016958381086,0.96901131888164,0.9819981484882258,0.666183670091095,0.5768628173861544,0.4656036464991356,0.3642485343094681,0.3517951618110242,0.376942397675998,0.3936079668656698,0.4806698180628844,1.344696849514193,1.3406795279288497,1.4272269739250196,1.602780120752722,1.5457122205849514,1.4457748392546284,1.5895866855009944,1.5645958963131563,1.4717891123920313,1.1717565242211243,1.1690089109145934,1.1627729102712716,0.915364723449206,0.8405673104285704,0.6906866742750584,0.6302382661635907,0.6031471897578777,0.6604429960356704,0.6551019631611796,0.7405653430601605,0.745388396513859,0.6626710098910643,0.8499493954019506,0.925822558814315,0.894105306367086,0.9999433523801982,0.9664071485133618,0.785583426924541,0.7368184310022825,0.7604145467230734,0.682450118040408,0.4970496335219849,0.4102533528144026,0.3785179156195086,0.3708044571504926,0.3070750978511603,0.337523490794135,0.308268119960692,0.2623335552748327,0.2630824395207755
20135,"Ness County, Kansas",1.0746027719270612,1.1535169753235957,1.0264548377695626,1.1144008474385194,1.12035331840072,1.2380115373893577,1.3312433933435055,1.555887026380468,1.6262663622711424,1.5474007292609235,1.5602652378316304,1.569663432771899,1.608376573521941,1.6641580131233698,1.658437996452238,1.3439513862287042,1.0846315452990156,1.1481631784328872,1.1625569399145332,1.246634118611182,1.2929853745849462,1.2669260044604762,1.1611861503861902,1.1131702987807974,1.1874959802928278,1.142938922373404,1.1457078749037557,1.2999745552323063,1.3531030683124834,1.4032470418717822,1.4014569524515876,1.3997977306207607,1.4452902501474596,1.4225827094482202,1.4387861624470293,1.2741371488234543,1.0569634956766645,1.133216561054443,1.156681163558858,1.2763870173511942,2.0507822015186985,1.8984258638446596,1.782418088271075,1.756536437285363,1.7344406005744697,1.77666982581012,1.7995431842703564,1.915501391575338,1.9712077904244112,2.023569189737404,2.005290969956069,1.938311828058282,1.7985643776279228,1.7125550692505735,1.7378073557597746,1.805530025811841,1.7795252095037546,1.7287213207959111,1.714801985012089,1.6610354059784025
20137,"Norton County, Kansas",1.213563578220788,1.219669997915767,1.2084178833492996,1.091227826014694,1.1806756165743248,1.124587577531194,1.04948233036271,1.2325545139983978,1.218526835615919,1.3282885966288742,1.2745571155293982,1.313558818302791,1.3654372150766263,1.2893262661069744,1.329837374289154,1.2427057019678676,1.2708787134567507,1.24833462909869,1.1655338280480945,1.162770100490777,1.406379119039923,1.3342779759344885,1.3810228362645525,1.2862769865273236,1.3483567370327656,1.424725721633171,1.3544090382833864,1.4129014303099956,1.4727377085361584,1.6047687005713211,1.5407315741696723,1.583543516447793,1.6264347463244229,1.5648620077560949,1.5638305686493643,1.4222380472393543,1.4179097766061528,1.4334617150921252,1.327455610815622,1.3049699642730848,1.0322746287246365,1.0573854295299951,1.0049653269844652,0.9171755838348672,0.7139918411476158,0.7142830242080349,0.5530846665717716,0.5606581249689041,0.6011468246858253,0.6673043020450183,0.6308278355753337,0.6299160429732181,0.5484402184170116,0.5002278394451376,0.5032941785642796,0.5191392450922562,0.6502213628326219,0.7970075671575872,0.7255057670731357,0.577957238146569
20139,"Osage County, Kansas",-1.4468521126878708,-1.4346126066569629,-1.9759102203625951,-2.01531333012114,-2.0472186196459807,-2.020581583947024,-1.996443173327738,-1.88134180299922,-1.7318584868605995,-1.6262467412635506,-1.6906143274764869,-2.033264260708271,-1.964801023119716,-1.9871248715397996,-1.9559654783653384,-1.9875585593871985,-2.068755942149382,-2.042364366570101,-2.0746565263912093,-2.037569917427809,-0.5461923245938545,-0.5704201830947576,-1.4734530827563517,-1.5447364500380083,-1.6028141763965622,-1.67281239317834,-1.61430861577496,-1.4100216343722034,-1.234232740508916,-1.1435434616399511,-1.1634230329356998,-1.6611696008692856,-1.6948715218940575,-1.6927909595361443,-1.6326203895634313,-1.6483320823328105,-1.6838339609590551,-1.6954606093842,-1.7381946638302,-1.7581295436376774,-0.4009457104326047,-0.4807874072128048,-0.5868647963298925,-0.6527585051658694,-0.6301469479050018,-0.7753890721035226,-0.759824277979725,-0.7202704552037742,-0.6625369782999854,-0.6616873498960444,-0.6825306509850779,-0.7509990539053335,-0.858128111310652,-0.9463686181323544,-0.8924339042736009,-0.8732069879517553,-0.901708045713124,-0.9564530615913815,-0.8736573481760943,-0.9657116379954755
20141,"Osborne County, Kansas",0.2886701015874783,0.3057717369567404,0.2126069697524148,0.2398490213253787,0.2454478527650947,0.2843077514539916,0.2166710467351415,0.3334640384783922,0.3685775409393434,0.4139407886189909,0.6315829493040301,0.7511102436920886,0.6099006503688972,0.5157530433194063,0.4926770591234788,0.6558977627004765,0.7658618988292847,0.76524178542659,1.0217614359056164,1.1187985763571635,0.9466468795774672,0.9986400815422776,0.9683301361540716,1.1167043777475516,0.9988593137239156,1.0284721978572984,0.9528834360850672,1.0055163475888746,1.0411943441421116,1.0034953585762874,1.116792820666896,1.1772751670446613,1.0217455560263486,0.9501236422637136,0.8972770148139816,1.070516016629166,1.1959068080796686,1.2569657545771695,1.3726503967036594,1.4198783579159546,1.3881677276635491,1.301820139348345,1.3050571109341238,1.3484390829020372,1.321944983215248,1.280351564693384,1.309491009208546,1.318630966494855,1.2377299903940442,1.3683241923794138,1.4153032758923496,1.379984264265922,1.347394788778676,1.3810531903564427,1.3422509743520834,1.4121516645554677,1.4891938594022138,1.5907202193375116,1.6848066679154603,1.7135617758320572
20143,"Ottawa County, Kansas",-0.9069052018925589,-0.9976235410396618,-0.9919560308159988,-0.994613089869228,-0.97614291929439,-0.9610549226520924,-0.9037031561999348,-0.9008369775194276,-0.8409519728896587,-0.8607386481679967,-0.8045649625789054,-0.870788244756435,-0.8957844120155671,-0.8546685788895984,-0.8892105854998459,-0.9116934483024705,-0.9011861520846604,-1.0577025256649684,-0.994546339821164,-0.9746405433983184,-0.8683557142781994,-0.908027418750346,-0.869287432722925,-0.8182694633070218,-0.752452288928028,-0.7233689184161942,-0.7317779758853863,-0.7294701654426882,-0.6718163624533867,-0.7222873642337803,-0.6744584147703272,-0.6739566359916161,-0.7794801586123771,-0.7214748014524741,-0.6795895664259635,-0.6772484040968723,-0.6778784115785517,-0.8117610954553968,-0.8116742546172008,-0.7440527328378986,-0.4923074949711639,-0.3391330711277092,-0.4613100272235974,-0.3194198283357312,-0.3294288447338019,-0.4436243343241748,-0.372026553400827,-0.2618739277337017,-0.2555911083958825,-0.0830036340665218,-0.0522729602885505,-0.0007538000077766,-0.3485000923371492,-0.2961457859441728,-0.1828518309006754,-0.0124974181223741,0.1092798861742254,0.0769982073495377,0.1531865315829037,0.0520910904197263
20145,"Pawnee County, Kansas",1.3583158125178871,1.412111475641592,1.3280742481200547,1.3455788402432185,1.5382496726946355,1.4243834561695758,1.5547653475499728,1.5930566240343471,1.390775168164364,1.5215208655563497,1.3832353991273756,1.2738959300134387,1.3414524535074053,1.3554624441060834,1.3824337101048614,1.182046968022311,1.1693863654497758,1.0147757102777188,0.9477209324066614,1.0293404027806066,1.513253493643455,1.5649747170057404,1.4853531829833295,1.5720781730842548,1.7143566152678549,1.8259430109568149,1.9524151135191656,1.9634339307200932,1.7306369240929158,1.8337682171799592,1.7192882423893754,1.5683099087885966,1.567281206089871,1.55626285848583,1.5574032741055144,1.3846984415789776,1.3764327419087403,1.2500039176395192,1.146686791519476,1.194179131162301,0.682142076895893,0.7163550469465458,0.6088164889006489,0.5584591675794552,0.4734144058182576,0.4945578165549342,0.4952594732792786,0.4842410210895564,0.5765352710369798,0.6453584687253113,0.6453710534290646,0.6051987640002989,0.4998359214465646,0.5071822894894359,0.4016178117987579,0.4347924310250411,0.4952524179645959,0.5434324480364304,0.4883065616266254,0.3497049222013443
20151,"Pratt County, Kansas",1.1231406984891452,1.1828750313604852,1.2415567357072377,1.2493968642883175,1.26100388964117,1.236907788725603,1.324790099320709,1.4205474520846453,1.4300890384359224,1.324654327401694,1.3561580766283765,1.417132863942604,1.4498601674715,1.4785753853366808,1.5038207525580616,1.308532683635803,1.2488882170508493,1.2888484668846076,1.3865762737029363,1.4241309741985193,1.2838647889002195,1.374193305294744,1.552192682600771,1.5130303650733112,1.4989775733788893,1.4653471600436216,1.4687597093220222,1.5187580391861666,1.5041282423185605,1.543482418409126,1.5765233481890626,1.6252802899342171,1.6150917282569597,1.6137961470291318,1.6597203463932606,1.519608859448385,1.4654304046948143,1.4405815041443415,1.5440913108068053,1.58292454371629,1.391150318398521,1.2949280794529674,1.1816045772685138,1.136804629656066,1.0902616640168945,1.0954336042309365,1.042364196892816,1.0525592771864856,1.0407809370028298,1.0695101449863038,1.1309771059964882,1.1158927994911216,1.0457685061483162,1.1130720812113826,1.1308540292349172,1.0690849274078176,1.00960697670895,0.9153156172470768,0.9397337253444344,0.8749539698978618
20153,"Rawlins County, Kansas",0.597020462430247,0.5662224510317507,0.5207232796319301,0.4716379823474088,0.2892691767925068,0.3329862737086395,0.3269987052626459,0.2572749264686984,0.4229165459282111,0.5800014260936767,0.7009529012741753,0.7758691823113826,0.7997865378411494,0.8608588859322617,0.8084091680154801,0.9423034327144792,0.939458279052724,0.908885550485241,0.8621671083592786,0.8985778938775072,0.9513579422901332,0.8035923781397829,0.6330385595415237,0.6992133684585459,0.6206626662953024,0.6470080892546829,0.6400982083537483,0.4913715719063796,0.5861936122703095,0.7498987715708278,0.8705651922337585,0.8451369910563044,1.003886770443892,0.8940026663365144,0.860198384344058,0.9751697009239432,1.0536499917322917,1.018786372447513,1.0297027870883024,1.0263151317847292,1.0057723894499524,1.0778973853181308,1.0990645982352478,1.1542632652940374,1.150990020360302,1.206474918963913,1.237695359684709,1.2692129983158544,1.4020516879869616,1.2981619876292363,1.3064463655458978,1.2774841164050377,1.1706548405704855,1.216152300718396,1.255566314381006,1.283995325467319,1.4475675226415283,1.4643745002720043,1.4589474513083007,1.4205625812556737
20155,"Reno County, Kansas",0.5346839766996184,0.5050696233962789,0.5183253152607815,0.4224787225034799,0.3899856457462877,0.3636762687286646,0.3352727309425221,0.3681131153249131,0.3473918481430515,0.4366884561884993,0.4319260174051814,0.3721883937209338,0.3535036253299127,0.3003238668528372,0.2873972800550132,0.2562261904588515,0.2131894947013754,0.2732653244560418,0.2452120040980987,0.2513373966643168,0.7094949125479817,0.7355163130549142,0.8085397237064914,0.7184617986879989,0.7110739925123443,0.672375896183263,0.662668462951062,0.705715428907245,0.7909647630603595,0.8785519067322026,0.8781891385124344,0.838398922421555,0.8009320036263534,0.7390676579743243,0.724038516485851,0.6870541778038778,0.6171750665197469,0.6567139706042762,0.637482987419327,0.6600496572745428,0.3522768409464895,0.3373327902617554,0.387979175940518,0.3293852331704588,0.2810902811015214,0.2800404366324633,0.2432844936488258,0.2225301552364593,0.2503733742586662,0.3323217941914446,0.3230803521863741,0.324540924145456,0.2176532553412533,0.2357818707062794,0.2600000687873041,0.2592529292355398,0.2520976472435431,0.1862168717033672,0.1249450792463624,0.0837678769777529
20159,"Rice County, Kansas",0.0559026475635026,0.0396055203120669,0.2644455337282902,0.0765989598152796,0.070579563296907,0.1246741953819973,0.2977775758313838,0.4165494326758693,0.4696105691716525,0.4417989264565933,0.4676495802154218,0.5783041003535995,0.6314684797006788,0.6532688323861656,0.7405952841495147,0.7476287589047664,0.6350136772634003,0.9927887910818542,1.0045421678322928,1.0044485307004178,0.2158963291796857,0.3023092950388617,0.4331871801344454,0.2324730705467477,0.3161987081881842,0.3329075866292736,0.4461123399120904,0.5383403379927206,0.6293852276331494,0.726157410565874,0.7137844413535414,0.7883464380887184,0.8265183456388727,0.8468171450507123,0.8619890285851745,0.9122092066380476,0.8765235259109746,1.098637707778127,1.034895366027137,0.974434415631864,0.6922074982783275,0.6633650202177234,0.5957315261279706,0.6212505992802104,0.4799184498571608,0.5465911919802834,0.5278160280390809,0.4999035409615565,0.6123297731472921,0.6709240039149902,0.6485548838286418,0.7625215889318294,0.6037746505730673,0.5727146462806211,0.6122391107498458,0.5925087499921832,0.6012154997922259,0.6168551919604827,0.5631801086455175,0.5501000383904809
20167,"Russell County, Kansas",0.4863172103875173,0.3741968664090674,0.3782897586563126,0.3334968842313895,0.3464444312081738,0.4977778198778169,0.6266082621601204,0.7619174997152747,0.9291221515005392,0.8654550523086528,0.8844955008765517,0.9124753203090836,0.9683099261907124,1.0095853887822,1.0473718072179168,0.8231078485727359,0.5764272122870525,0.5621863127965852,0.4030778153926698,0.3705749978189794,1.0684469976944797,0.8886049629984132,0.9144624279233762,0.9857103655412756,0.930108005394208,0.9943901304802012,1.022789493286388,1.0227800703177032,1.077795559427524,1.022234335736127,1.022118058800319,1.0551656487292624,1.070863033948207,1.131202262131278,1.107668010470538,0.9475562030079172,0.8071789589046138,0.8188702473077367,0.6788799727894677,0.61257259679168,1.5467398738304656,1.474076859988165,1.408583033025116,1.4055429924916227,1.410731002854956,1.471794686821976,1.4726811466899177,1.5039947081263807,1.578593928824849,1.5433750256383327,1.5508752158583037,1.5534186280723803,1.3885508172254095,1.3922999833954697,1.4277774325662091,1.4178183097770545,1.3439833281216769,1.2574333272497469,1.1889723320787715,1.1509799831292802
20169,"Saline County, Kansas",1.3972820664717165,1.3869931573174934,1.3683395697097067,1.319515101752606,1.2704375451624237,1.215977142226618,1.1800948168711152,1.2237509988824746,1.1967506370918883,1.2405832793412346,1.1438272005815928,1.04234088332884,0.9519063341492068,0.9659961957329618,0.9312423932029554,0.9877300713202728,1.0752319669208077,1.0538375091569288,1.0098774974322446,0.9788430727572636,1.727842123731772,1.7135380186209617,1.6979193930817649,1.6252511051543912,1.6229378713942486,1.5562213690919509,1.5357871711962177,1.586770928248129,1.5366317832572367,1.5966695270465503,1.4923473629254278,1.4355827611263905,1.4064247624231117,1.4548108882003123,1.425085721401255,1.4695801712130472,1.496513372197528,1.516361493811437,1.4745691445613047,1.4684015246911248,0.9643408713513668,0.951302444723302,0.9455209836631512,0.8717155325132171,0.8490117359700183,0.803077351574957,0.7775920364452199,0.832008934205153,0.8268541756745494,0.8616986269045138,0.8126159547146393,0.8878114029228523,0.4584036704856634,0.3895145486195384,0.3724263260116447,0.3898183172042465,0.3748524387406056,0.2995072303335984,0.2481519349436489,0.1568997460078437
20175,"Seward County, Kansas",1.6630682411335729,1.631306051039506,1.4852790033202454,1.436644465179571,1.3883012851600058,1.423182016502553,1.457539913515823,1.414906740824954,1.44918585555164,1.3493006450123717,1.3780554808777767,1.335741034875913,1.1996208610376502,1.268586046232166,1.2983897729034897,1.0015264602397946,0.9413136004073068,1.0931382921157875,1.1503646344863838,1.237852770582604,1.627926168857894,1.6188672757339466,1.5939461675792477,1.5509843430809611,1.5600714034174243,1.5609195675032483,1.5780541390928855,1.6167905900555382,1.6387954553058917,1.622872512229092,1.574363059968553,1.5255100194308688,1.4929144092973057,1.5609500652496708,1.5788411489113812,1.381446625452257,1.3283002343675006,1.3312649236025222,1.308096816756444,1.3654559815226774,0.681541433030877,0.6004784263884555,0.4400945765711889,0.3465104724496408,0.3064327614708156,0.3104617393828703,0.3059701701378138,0.2809708180591788,0.2948357179389337,0.3036751991317477,0.2312794167880122,0.1815554003841677,-0.0684143191881432,-0.0261166440616703,-0.0008276597240863,0.0094142043990867,0.0199657054596809,0.0312449472214852,0.0564363482536968,0.0573383400479827
20179,"Sheridan County, Kansas",0.7796780382676011,0.7354290268157805,0.7776691152553848,0.6911424795455705,0.8159887299326832,0.7317704534470086,0.6600398329749142,0.9695767745625516,1.0763516227432064,1.1256120497388014,1.251312052631366,1.3138030972881776,1.3800622269281069,1.3708084486829677,1.2624891651952002,1.2593577864760486,1.3585522606138316,1.1356930442549518,1.1728105718263664,1.196244486639695,0.5504787181157922,0.6607891375298268,0.6044498801591505,0.669970956890265,0.7886953529220543,0.6881271948879231,0.6805241051588674,0.9785501742562732,0.8952581342068079,1.00101240268884,1.1819783862446105,1.2551156173236155,1.307023039118614,1.2233035832270518,1.1150728624597706,1.1579741592240165,1.1661069532431327,0.991734797480847,1.1232729500327838,1.1498370873083643,1.3440418410535706,1.3837824395087288,1.3423914222680622,1.2909536893849365,1.2134280557303028,1.1014343425737991,1.134809117476308,1.2504093141804424,1.286974497906124,1.4769854884817843,1.63683536827357,1.7395448145087553,1.694461966543228,1.5702245103768198,1.5146436919759811,1.6011424263768748,1.6005664054990028,1.5193881790537886,1.5268501468411606,1.587710686368515
20181,"Sherman County, Kansas",1.3667125576779575,1.4358224301734313,1.500108360731386,1.3627046585637963,1.396708018218961,0.8104080686888672,0.9049850060732026,0.7776242025636346,0.868282854059864,0.9097852928518236,0.9209588451215834,0.8796511080895322,0.847338752003646,0.8188881379841185,0.7372074509702372,0.834389730707211,0.8681048711307988,0.8568219409808803,0.9275218847768308,0.7892739690298873,2.01955164231132,2.1503399903162106,2.2685656169695667,2.2177472533045224,2.208453701615236,1.1512978178130822,1.2587728807340366,1.2278770723972317,1.2681091384232988,1.2771612588848766,1.2909737470679918,1.3439918129477229,1.289645297976774,1.2162608279288978,1.2013857152221392,1.2604247039511487,1.1366196260755443,1.134281370261588,1.1407913770603826,1.0895051446940676,1.4599889989019283,1.4689736844565626,1.4670378452108814,1.463597983381253,1.7790499348685986,1.480971237738368,1.4754330994980167,1.3938184202429706,1.4095481643632195,1.368096344397682,1.3473986116566423,1.3756260506190618,1.2786058486893523,1.2497740576277403,1.2195210780303158,1.252945399576051,1.243016819379788,1.1619650284958405,1.1000677881881211,1.194718002599567
20185,"Stafford County, Kansas",0.2420474923086317,0.1416691686009709,0.092313113090004,0.1231391080539816,0.1737582687071052,0.1737380361123035,0.1099349883783727,0.1075884588501223,0.0929327744153851,0.2122414715998198,0.0888414147812177,0.0274817890581826,-0.0516781902404155,-0.0716634286575039,-0.0014592811284817,0.0171602141574732,0.0316865215161827,-0.0255777141468047,-0.0455730742862058,0.0042033581845662,0.5750673062021608,0.5581167987429777,0.4382990614280896,0.5074194551763944,0.5550764362609527,0.5333245651005782,0.5421069784640061,0.3802552188947055,0.3674978589502087,0.4503009101466766,0.4529206725698235,0.4184539248375904,0.2589266811566152,0.3045886806574437,0.3008426837703064,0.3459183740126557,0.304179037604111,0.1896680711540415,0.1416827887842565,0.2158105665207991,1.3114006496204802,1.3152200162922445,1.328070587442203,1.2879382875267975,1.397624553923548,1.5591028716296684,1.48763548774418,1.334067864591591,1.3436639823671923,1.1854939662640165,1.119675521509807,1.008319737499712,0.8795595398131192,0.8656147805160143,0.9474227910858728,0.9257157473379032,0.9672575152417466,1.0437976836227203,1.1386860641786092,1.0526187645627536
20189,"Stevens County, Kansas",1.072445876228065,0.8880456386963007,1.011894982787381,1.029143422296819,0.9885868737704804,0.9354141316832038,0.8491703104391811,0.8487947279799707,0.8709148234921846,0.8213685504369114,0.7135361682588117,0.687095204966129,0.750398928384504,1.6282167972796464,1.4777002637120484,1.1583432766481812,0.5641261223319358,0.418026200403444,0.4084459135346692,0.5942176311212515,0.9255405475598244,0.7317575433276566,0.8496231381205993,0.6182999618459998,0.6771956980391151,0.7013228944529056,0.592052578820409,0.576162496213486,0.5457295353429186,0.5370370687047987,0.4804460886192368,0.4569882728147953,0.5287893958799087,1.057366130563654,1.0797408547503329,0.8345413869857252,0.5685508644600262,0.437302614515874,0.4405875190271535,0.5158986483929523,1.0320228660092516,0.8842302160108112,0.8096107085029963,0.7005547704524976,0.6239478203843452,0.7879648275086403,0.7847757254943032,0.5406141277291571,0.4643795789807579,0.4253394655211381,0.5415006815721626,0.596788640943113,0.4125575278074005,0.4678120368448656,0.4623894668946228,0.5461254363499258,0.6143426940736082,0.6203728744713499,0.5222535251760293,0.4381960355054218
20191,"Sumner County, Kansas",-0.7250226680122229,-0.5799486407383497,-0.6085692137007404,-1.1237947823920107,-1.0518665331141046,-1.109729233664971,-1.2212840944264232,-0.9311862759125704,-0.7772688576902247,-0.7977225026217077,-0.6602213340735591,-0.5752931895351392,-0.3096852475759641,-0.270454363975193,-0.31068438467888,-0.3449474260011588,-0.3057806308057452,-0.349495161888239,-0.4332293970421403,-0.4132116479937414,-0.5721642965409851,-0.4150973343202391,-0.448021714354503,-0.9688845331110784,-0.9064341602322786,-0.9503945738090208,-1.0678540696390642,-0.756483009524343,-0.5912020005991231,-0.5635199147589309,-0.500808119810792,-0.4042582793209272,-0.1385308681434365,-0.0672040471254292,-0.1087599091813799,-0.1173924810219817,-0.108472478885504,-0.1329429990393337,-0.2307999007873417,-0.2409552079041479,-0.3816070752343799,-0.3932240176849814,-0.4446191141801348,-0.3940743514986894,-0.4408729403794419,-0.4376761848305191,-0.4849411028250841,-0.3826411669646665,-0.3803552113231771,-0.3058351936574072,-0.3262117184302329,-0.2598171061083199,-0.3560325245815776,-0.3776144377948457,-0.3745099919605023,-0.3580531523011719,-0.3067246711124763,-0.3508867265399877,-0.4112481462239736,-0.46953382992077
20195,"Trego County, Kansas",0.5277301859428668,0.5142458442494132,0.5586154269690298,0.5353505424549608,0.4560553915358415,0.6910742347049915,0.7630631955382792,0.9362214422236248,1.394845805712767,1.155434435155367,1.280398670315463,1.2662940371944005,1.3104719781837266,1.341795723697205,1.3528934171590647,1.286528751554448,1.2247509906099032,1.3358299321610512,1.2139047905865046,1.194300274637988,0.9379397409474088,0.9942415196227052,1.0957697492951333,1.0950279170605055,1.0022820411133375,1.1556478748628194,1.176649336081733,1.1329740108861612,1.454738843487792,1.4369783652422132,1.4396871524984909,1.4271048148503516,1.4753688671958636,1.4372420087343236,1.5142014553645016,1.5377324541508492,1.6409906489375423,1.5244648435082455,1.4276160517113023,1.5200641154825676,1.209104104369199,1.253000810828522,1.428550093422813,1.471590595993619,1.4794880170217914,1.6013698931751574,1.4942687439095397,1.416757125636247,1.4529580151259949,1.482331242860082,1.4793554170369885,1.4495594188376657,1.3452903901966264,1.2967560704601018,1.4617589934652413,1.4180406384789186,1.417157998972429,1.2233840862571326,1.2254894424575422,1.297726318128074
